$9276;-0.00;0.02;1.03;0.00;0.00;0.00;-1.34;0.06;12.44;0.00;0.00;0.00;-7.04;49.93;1.91;0.00;0.00;0.00;97934.74;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9376;-0.00;0.02;1.02;0.00;0.00;0.00;0.00;-3.60;3.84;0.00;0.00;0.00;-7.76;50.66;0.87;0.00;0.00;0.00;97935.47;23.58;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9476;0.00;0.02;1.02;0.00;0.00;0.00;-2.50;12.93;7.62;0.00;0.00;0.00;-7.04;50.66;0.87;0.00;0.00;0.00;97937.06;23.57;0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9576;0.00;0.02;1.01;0.00;0.00;0.00;-0.55;0.49;-3.78;0.00;0.00;0.00;-7.40;51.02;-0.87;0.00;0.00;0.00;97934.21;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9676;-0.00;0.01;1.02;0.00;0.00;0.00;0.61;5.55;2.80;0.00;0.00;0.00;-6.49;49.39;0.70;0.00;0.00;0.00;97937.77;23.57;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9776;0.00;0.02;1.01;0.00;0.00;0.00;0.24;7.01;7.99;0.00;0.00;0.00;-5.77;50.84;1.39;0.00;0.00;0.00;97933.86;23.57;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9876;0.00;0.02;1.02;0.00;0.00;0.00;-1.71;8.90;5.12;0.00;0.00;0.00;-6.49;51.56;1.39;0.00;0.00;0.00;97933.50;23.57;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$9976;0.03;0.02;1.02;0.00;0.00;0.00;1.77;-1.16;-7.01;0.00;0.00;0.00;-5.77;50.84;1.04;0.00;0.00;0.00;97931.69;23.57;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10076;0.00;0.02;1.02;0.00;0.00;0.00;-1.89;11.10;2.07;0.00;0.00;0.00;-6.49;49.75;0.35;0.00;0.00;0.00;97934.74;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10176;0.01;0.03;1.02;0.00;0.00;0.00;4.70;9.88;1.52;0.00;0.00;0.00;-6.49;50.48;1.74;0.00;0.00;0.00;97929.75;23.57;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10276;0.01;0.02;1.01;0.00;0.00;0.00;-1.34;2.13;10.98;0.00;0.00;0.00;-6.86;50.11;0.70;0.00;0.00;0.00;97933.33;23.57;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10376;0.01;0.02;1.02;0.00;0.00;0.00;1.40;4.57;2.07;0.00;0.00;0.00;-7.94;51.20;0.00;0.00;0.00;0.00;97934.39;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10476;-0.00;0.02;1.02;0.00;0.00;0.00;-1.16;2.13;-0.43;0.00;0.00;0.00;-6.67;48.48;2.96;0.00;0.00;0.00;97935.64;23.58;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10576;-0.00;0.02;1.02;0.00;0.00;0.00;-0.98;-3.35;4.02;0.00;0.00;0.00;-8.12;51.38;1.22;0.00;0.00;0.00;97931.20;23.58;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10676;0.00;0.01;1.02;0.00;0.00;0.00;0.24;5.00;-2.93;0.00;0.00;0.00;-6.86;50.84;0.70;0.00;0.00;0.00;97934.40;23.58;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10776;0.00;0.02;1.02;0.00;0.00;0.00;0.00;-4.57;10.43;0.00;0.00;0.00;-8.30;50.48;0.70;0.00;0.00;0.00;97935.82;23.57;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10876;-0.01;0.01;1.02;0.00;0.00;0.00;-3.29;10.43;-5.24;0.00;0.00;0.00;-6.86;50.84;0.35;0.00;0.00;0.00;97933.69;23.58;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$10976;-0.00;0.01;1.02;0.00;0.00;0.00;1.22;5.37;1.71;0.00;0.00;0.00;-5.59;51.75;0.87;0.00;0.00;0.00;97932.44;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11076;0.00;0.02;1.01;0.00;0.00;0.00;-2.87;3.96;0.12;0.00;0.00;0.00;-6.67;51.02;-0.17;0.00;0.00;0.00;97934.93;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11176;0.00;0.02;1.03;0.00;0.00;0.00;-0.55;2.07;-7.01;0.00;0.00;0.00;-6.86;50.48;1.39;0.00;0.00;0.00;97935.63;23.57;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11276;-0.00;0.02;1.02;0.00;0.00;0.00;-1.16;-2.38;-2.74;0.00;0.00;0.00;-6.13;51.56;1.04;0.00;0.00;0.00;97934.57;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11376;-0.00;0.02;1.01;0.00;0.00;0.00;3.11;12.50;-2.93;0.00;0.00;0.00;-6.86;51.20;1.04;0.00;0.00;0.00;97932.10;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11476;0.00;0.02;1.02;0.00;0.00;0.00;0.00;-9.51;-1.83;0.00;0.00;0.00;-7.76;50.29;-1.22;0.00;0.00;0.00;97931.89;23.57;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11576;-0.00;0.02;1.02;0.00;0.00;0.00;1.40;10.67;-6.46;0.00;0.00;0.00;-6.49;51.56;0.70;0.00;0.00;0.00;97931.02;23.57;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11676;-0.00;0.02;1.03;0.00;0.00;0.00;3.90;1.46;-3.11;0.00;0.00;0.00;-5.59;50.66;1.22;0.00;0.00;0.00;97931.53;23.57;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11776;-0.01;0.01;1.01;0.00;0.00;0.00;0.61;5.12;-6.28;0.00;0.00;0.00;-6.49;50.11;1.04;0.00;0.00;0.00;97931.33;23.57;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11876;-0.00;0.02;1.02;0.00;0.00;0.00;0.79;1.10;4.76;0.00;0.00;0.00;-6.13;50.11;2.44;0.00;0.00;0.00;97930.83;23.57;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$11976;-0.00;0.02;1.02;0.00;0.00;0.00;3.72;3.11;1.16;0.00;0.00;0.00;-7.94;50.84;0.00;0.00;0.00;0.00;97935.99;23.57;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12076;-0.00;0.02;1.01;0.00;0.00;0.00;-3.11;0.67;0.12;0.00;0.00;0.00;-6.49;50.84;1.39;0.00;0.00;0.00;97934.93;23.57;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12176;-0.00;0.02;1.02;0.00;0.00;0.00;0.79;4.76;-1.28;0.00;0.00;0.00;-6.67;51.02;0.17;0.00;0.00;0.00;97933.32;23.57;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12276;-0.01;0.02;1.01;0.00;0.00;0.00;-1.71;4.76;1.89;0.00;0.00;0.00;-6.31;50.66;1.57;0.00;0.00;0.00;97931.55;23.57;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12376;-0.00;0.02;1.02;0.00;0.00;0.00;-0.98;7.38;-7.01;0.00;0.00;0.00;-7.94;50.48;1.04;0.00;0.00;0.00;97929.57;23.57;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12476;-0.00;0.02;1.02;0.00;0.00;0.00;3.72;9.21;2.26;0.00;0.00;0.00;-6.13;50.84;0.70;0.00;0.00;0.00;97930.47;23.57;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12576;0.00;0.02;1.01;0.00;0.00;0.00;3.72;3.72;5.49;0.00;0.00;0.00;-5.59;51.02;1.22;0.00;0.00;0.00;97931.16;23.57;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12676;-0.00;0.02;1.02;0.00;0.00;0.00;-3.84;-3.78;-4.15;0.00;0.00;0.00;-4.87;51.38;0.52;0.00;0.00;0.00;97932.09;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12776;0.00;0.02;1.02;0.00;0.00;0.00;-0.18;0.67;1.71;0.00;0.00;0.00;-7.76;49.93;2.26;0.00;0.00;0.00;97929.21;23.57;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12876;0.00;0.02;1.02;0.00;0.00;0.00;1.77;3.90;-1.65;0.00;0.00;0.00;-7.04;51.75;0.52;0.00;0.00;0.00;97933.50;23.57;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$12976;-0.00;0.02;1.01;0.00;0.00;0.00;1.77;-3.17;5.67;0.00;0.00;0.00;-7.40;49.57;0.52;0.00;0.00;0.00;97935.13;23.58;0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13076;-0.00;0.02;1.01;0.00;0.00;0.00;-0.55;-5.43;1.71;0.00;0.00;0.00;-7.22;50.48;0.35;0.00;0.00;0.00;97931.57;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13176;0.00;0.01;1.02;0.00;0.00;0.00;1.95;3.17;4.57;0.00;0.00;0.00;-6.86;52.29;0.00;0.00;0.00;0.00;97931.55;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13276;-0.00;0.02;1.01;0.00;0.00;0.00;1.22;-0.55;1.89;0.00;0.00;0.00;-6.31;51.38;0.17;0.00;0.00;0.00;97929.79;23.58;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13376;0.00;0.02;1.01;0.00;0.00;0.00;0.24;7.99;11.16;0.00;0.00;0.00;-6.31;50.29;1.57;0.00;0.00;0.00;97929.79;23.58;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13476;-0.00;0.02;1.01;0.00;0.00;0.00;0.24;-3.84;7.44;0.00;0.00;0.00;-8.48;50.66;0.87;0.00;0.00;0.00;97932.83;23.58;0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13576;-0.00;0.02;1.02;0.00;0.00;0.00;0.98;2.07;-2.38;0.00;0.00;0.00;-6.86;49.75;0.35;0.00;0.00;0.00;97930.32;23.58;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13676;-0.00;0.01;1.02;0.00;0.00;0.00;2.13;2.32;5.98;0.00;0.00;0.00;-6.49;50.11;1.04;0.00;0.00;0.00;97928.90;23.58;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13776;0.00;0.01;1.02;0.00;0.00;0.00;0.24;4.15;-9.88;0.00;0.00;0.00;-6.13;50.48;0.00;0.00;0.00;0.00;97930.16;23.58;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13876;-0.00;0.02;1.02;0.00;0.00;0.00;3.35;-5.06;-5.43;0.00;0.00;0.00;-6.67;51.38;1.57;0.00;0.00;0.00;97927.64;23.58;0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$13976;-0.00;0.01;1.01;0.00;0.00;0.00;-0.73;9.02;2.80;0.00;0.00;0.00;-7.76;51.75;-0.17;0.00;0.00;0.00;97930.55;23.59;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14076;-0.00;0.01;1.02;0.00;0.00;0.00;4.70;8.05;1.52;0.00;0.00;0.00;-6.67;51.38;0.52;0.00;0.00;0.00;97932.12;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14176;-0.00;0.02;1.02;0.00;0.00;0.00;0.61;-6.28;9.57;0.00;0.00;0.00;-6.49;52.65;2.09;0.00;0.00;0.00;97928.07;23.59;0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14276;0.00;0.02;1.02;0.00;0.00;0.00;3.90;7.38;-0.79;0.00;0.00;0.00;-4.69;49.02;0.35;0.00;0.00;0.00;97929.64;23.58;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14376;0.00;0.02;1.02;0.00;0.00;0.00;0.43;6.40;2.44;0.00;0.00;0.00;-6.86;50.48;1.04;0.00;0.00;0.00;97928.42;23.59;0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14476;-0.00;0.01;1.02;0.00;0.00;0.00;3.35;6.16;-0.98;0.00;0.00;0.00;-6.49;51.93;1.04;0.00;0.00;0.00;97928.93;23.58;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14576;-0.00;0.02;1.02;0.00;0.00;0.00;2.13;2.93;9.21;0.00;0.00;0.00;-7.40;50.66;0.52;0.00;0.00;0.00;97927.69;23.58;0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14676;-0.00;0.02;1.02;0.00;0.00;0.00;0.79;1.46;-2.38;0.00;0.00;0.00;-6.86;50.11;0.70;0.00;0.00;0.00;97928.74;23.59;0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14776;-0.00;0.02;1.02;0.00;0.00;0.00;1.95;-4.82;-7.20;0.00;0.00;0.00;-6.67;49.93;1.22;0.00;0.00;0.00;97930.16;23.58;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14876;-0.01;0.02;1.02;0.00;0.00;0.00;1.40;-7.87;-2.93;0.00;0.00;0.00;-7.76;50.29;-0.52;0.00;0.00;0.00;97930.55;23.59;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$14976;-0.00;0.01;1.01;0.00;0.00;0.00;0.98;0.67;1.89;0.00;0.00;0.00;-6.13;49.39;1.04;0.00;0.00;0.00;97932.16;23.59;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$15076;-0.00;0.02;1.02;0.00;0.00;0.00;-2.32;-4.21;-2.01;0.00;0.00;0.00;-5.41;50.11;0.70;0.00;0.00;0.00;97931.07;23.59;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$15176;-0.00;0.02;1.02;0.00;0.00;0.00;-2.32;4.15;4.21;0.00;0.00;0.00;-7.22;50.48;1.04;0.00;0.00;0.00;97930.74;23.59;0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$15276;0.00;0.02;1.01;0.00;0.00;0.00;-4.27;-1.34;12.07;0.00;0.00;0.00;-6.13;49.75;0.00;0.00;0.00;0.00;97931.94;23.58;0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
