$59556;-0.01;0.01;1.00;0.00;0.00;0.00;-1.34;7.26;-2.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98024.75;18.48;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$59656;-0.00;0.02;1.01;0.00;0.00;0.00;-0.18;-0.12;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98028.17;18.49;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$59756;-0.01;0.02;1.01;0.00;0.00;0.00;-3.29;-5.00;-2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98025.63;18.47;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$59856;-0.01;0.02;1.00;0.00;0.00;0.00;3.48;-18.60;-3.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98031.14;18.48;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$59956;-0.01;0.02;1.00;0.00;0.00;0.00;-3.72;-2.13;-5.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98032.55;18.48;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60056;0.00;0.02;0.99;0.00;0.00;0.00;-1.34;4.15;5.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98035.02;18.48;-0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60156;-0.01;0.02;1.01;0.00;0.00;0.00;1.16;-2.56;8.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98027.41;18.48;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60256;-0.03;0.02;1.02;0.00;0.00;0.00;0.18;-0.91;2.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98030.09;18.48;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60356;0.01;0.02;0.99;0.00;0.00;0.00;0.55;3.17;2.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98031.10;18.46;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60456;-0.00;0.02;1.01;0.00;0.00;0.00;-1.34;3.78;7.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98028.03;18.45;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60556;-0.01;0.02;1.00;0.00;0.00;0.00;-0.61;8.05;-9.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98032.78;18.45;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60656;-0.01;0.02;1.00;0.00;0.00;0.00;1.77;0.30;1.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98025.82;18.43;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60756;-0.01;0.02;1.01;0.00;0.00;0.00;3.11;16.83;-7.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98025.80;18.42;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60856;0.00;0.02;1.00;0.00;0.00;0.00;-0.79;5.79;-3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98026.68;18.43;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$60956;-0.01;0.01;1.00;0.00;0.00;0.00;0.55;-0.49;-11.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98024.24;18.43;-0.00;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61056;-0.01;-0.00;1.01;0.00;0.00;0.00;-5.24;-0.12;-2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98025.29;18.43;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61156;-0.00;0.02;0.99;0.00;0.00;0.00;2.93;-0.49;-6.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98031.32;18.43;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61556;-0.00;0.02;1.00;0.00;0.00;0.00;-1.95;14.76;-8.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98027.04;18.42;-0.02;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61656;-0.00;0.02;1.01;0.00;0.00;0.00;0.55;0.91;-1.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98029.35;18.43;-0.03;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61756;-0.00;0.02;1.00;0.00;0.00;0.00;1.77;2.38;-8.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98022.81;18.42;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61856;-0.00;0.02;1.00;0.00;0.00;0.00;0.55;1.10;-2.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98025.14;18.43;-0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$61956;-0.00;0.02;1.00;0.00;0.00;0.00;-0.37;-5.79;-3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98022.83;18.43;0.01;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62056;0.00;0.01;1.00;0.00;0.00;0.00;-2.93;11.71;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98030.49;18.45;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62156;0.00;0.02;1.00;0.00;0.00;0.00;-2.32;-2.56;6.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98030.86;18.45;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62256;-0.00;0.01;1.00;0.00;0.00;0.00;5.24;7.44;-10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98032.76;18.44;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62356;0.01;0.02;1.02;0.00;0.00;0.00;0.37;9.70;-7.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98040.85;18.44;-0.09;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62456;-0.00;0.01;1.01;0.00;0.00;0.00;3.48;6.40;2.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98037.71;18.44;-0.08;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62556;-0.02;0.02;1.01;0.00;0.00;0.00;-0.61;7.01;2.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98037.52;18.44;-0.08;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62656;-0.01;0.02;1.00;0.00;0.00;0.00;-2.93;-6.22;-5.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98032.52;18.42;-0.05;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62756;0.00;0.02;1.01;0.00;0.00;0.00;-4.70;-1.34;-6.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98034.82;18.42;-0.06;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62856;-0.01;0.02;1.00;0.00;0.00;0.00;-0.98;10.85;4.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98036.40;18.42;-0.07;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
$62956;-0.00;0.02;1.00;0.00;0.00;0.00;-1.16;9.45;5.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98030.59;18.43;-0.04;0.00;E;0.00;N;0.00;0.00;0.00;0.00;0.00;0;0;0;0.00;0;0;0*
